"sp_taxon_1";"sp_taxon_2";"value"
"Pterandrena helianthi";"Lantana camara";1
"Eristalis meigenii";"Lantana camara";1
"Helophilus divisus";"Lantana camara";1
"Trineura aterrima";"Lantana camara";1
"Scenopinus nubillipes";"Lantana camara";1
"Cemonus inornatus";"Lantana camara";1
"Oscinis trigramma";"Lantana camara";1
"Acontia candefacta";"Lantana camara";1
"Sphecodium pimpinellae";"Lantana camara";1
"Leucosmia albiventria";"Lantana camara";1
"Bibio albipennis";"Lantana camara";1
"Lampronota americana";"Lantana camara";1
"Mallota posticata";"Lantana camara";1
"Cerceris frontata";"Lantana camara";1
"Andrena salicacea";"Lantana camara";1
"Brachypalpus rileyi";"Lantana camara";1
"Sapromyza longipennis";"Lantana camara";1
"Syntomopus americanus";"Lantana camara";1
"Mordellistena grammica";"Lantana camara";1
"Melissodes agilis";"Lappula virginiana";1
"Odontalictus ligatus";"Lappula virginiana";1
"Ceratina dupla";"Lappula virginiana";1
"Curtisapis forbesii";"Lappula virginiana";1
"Elis 5-cincta";"Lappula virginiana";1
"Gnathias ovatus";"Lappula virginiana";1
"Heminomada obliterata";"Lappula virginiana";1
"Trichophora ruficauda";"Lappula virginiana";1
"Anthocomus erichsoni";"Lappula virginiana";1
"Leptura pubera";"Lappula virginiana";1
"Trachandrena spiraeana";"Lappula virginiana";1
"Conops xanthopareus";"Lappula virginiana";1
"Eristalis latifrons";"Lappula virginiana";1
"Hylotoma humeralis";"Lappula virginiana";1
"Archytas aterrima";"Lappula virginiana";1
"Pipiza pulchella";"Lappula virginiana";1
"Planiceps feralis";"Lappula virginiana";1
"Pterandrena helianthi";"Lappula virginiana";1
"Xylota fraudulosa";"Lappula virginiana";1
"Orthoneura pictipennis";"Lappula virginiana";1
"Limonius griseus";"Lappula virginiana";1
"Elachiptera costata";"Lappula virginiana";1
"Scatopse pulicaria";"Lappula virginiana";1
"Oscinis trigramma";"Lappula virginiana";1
"Oscinis coxendix";"Lappula virginiana";1
"Cryptus exulans";"Lappula virginiana";1
"Podabrus tomentosus";"Lappula virginiana";1
"Leucosmia albiventria";"Lappula virginiana";1
"Pompiloides subviolaceus";"Lappula virginiana";1
"Lampronota americana";"Lappula virginiana";1
"Luperaltica fuscula";"Lappula virginiana";1
"Pachyneuron mesograptae";"Lappula virginiana";1
"Cerceris frontata";"Lappula virginiana";1
"Carceris robertsonii";"Lappula virginiana";1
"Andrena salicacea";"Lappula virginiana";1
"Triepeolus pennipes";"Lappula virginiana";1
"Plusia precationis";"Lappula virginiana";1
"Diaplazon sycophanta";"Lappula virginiana";1
"Mordellistena grammica";"Lappula virginiana";1
"Onthophagus pennsylvanicus";"Lappula virginiana";1
"Melissodes agilis";"Leonurus cardiaca";1
"Odontalictus ligatus";"Leonurus cardiaca";1
"Ceratina dupla";"Leonurus cardiaca";1
"Spallanzania hesperidarum";"Leonurus cardiaca";1
"Anthrax sinuosa";"Leonurus cardiaca";1
"Gonia exul";"Leonurus cardiaca";1
"Heminomada obliterata";"Leonurus cardiaca";1
"Limnophora narona";"Leonurus cardiaca";1
"Morellia micans";"Leonurus cardiaca";1
"Trichophora ruficauda";"Leonurus cardiaca";1
"Limochores taumas";"Leonurus cardiaca";1
"Anthocomus erichsoni";"Leonurus cardiaca";1
"Centrinus picumnus";"Leonurus cardiaca";1
"Trachandrena spiraeana";"Leonurus cardiaca";1
"Eristalis latifrons";"Leonurus cardiaca";1
"Formica rufibarbis";"Leonurus cardiaca";1
"Xanthomelana arcuata";"Leonurus cardiaca";1
"Peleteria robusta";"Leonurus cardiaca";1
"Xylota fraudulosa";"Leonurus cardiaca";1
"Volucella vesiculosa";"Leonurus cardiaca";1
"Emphor bombiformis";"Leonurus cardiaca";1
"Strangalia famelica";"Leonurus cardiaca";1
"Oscinis coxendix";"Leonurus cardiaca";1
"Acontia candefacta";"Leonurus cardiaca";1
"Eupsyche m-album";"Leonurus cardiaca";1
"Agrothereutes limatus";"Leonurus cardiaca";1
"Euphorus mellipes";"Leonurus cardiaca";1
"Hemiteles gracilariae";"Leonurus cardiaca";1
"Pachyneuron mesograptae";"Leonurus cardiaca";1
"Trachandrena obscura";"Leonurus cardiaca";1
"Cerceris frontata";"Leonurus cardiaca";1
"Chrysochlamys dives";"Leonurus cardiaca";1
"Babia 4-guttata";"Leonurus cardiaca";1
"Melissodes agilis";"Lepachys pinnata";1
"Epigrimyia polita";"Lepachys pinnata";1
"Odontalictus ligatus";"Lepachys pinnata";1
"Orthoneura nitida";"Lepachys pinnata";1
"Ceratina dupla";"Lepachys pinnata";1
"Opandrena miserabilis";"Lepachys pinnata";1
"Elis 5-cincta";"Lepachys pinnata";1
"Morellia micans";"Lepachys pinnata";1
"Holonomada affabilis";"Lepachys pinnata";1
"Sapyga centrata";"Lepachys pinnata";1
"Limochores taumas";"Lepachys pinnata";1
"Anacrabro ocellatus";"Lepachys pinnata";1
"Andrena pruni";"Lepachys pinnata";1
"Leptura pubera";"Lepachys pinnata";1
"Bembix nubillipennis";"Lepachys pinnata";1
"Bembix spinolae";"Lepachys pinnata";1
"Florilegus condignus";"Lepachys pinnata";1
"Eristalis latifrons";"Lepachys pinnata";1
"Exorista confinis";"Lepachys pinnata";1
"Typocerus sinuatus";"Lepachys pinnata";1
"Pipiza pulchella";"Lepachys pinnata";1
"Tachytes obscurus";"Lepachys pinnata";1
"Triepeolus cressonii";"Lepachys pinnata";1
"Ashmeadiella bucconis";"Lepachys pinnata";1
"Ceratosmia lignaria";"Lepachys pinnata";1
"Bracon vernoniae";"Lepachys pinnata";1
"Dacnusa flavicincta";"Lepachys pinnata";1
"Cercyonis alope";"Lepachys pinnata";1
"Batyle suturalis";"Lepachys pinnata";1
"Hippelates plebejus";"Lepachys pinnata";1
"Scatopse pulicaria";"Lepachys pinnata";1
"Scenopinus nubillipes";"Lepachys pinnata";1
"Didea fasciata";"Lepachys pinnata";1
"Polysphincta slossinae";"Lepachys pinnata";1
"Oscinis coxendix";"Lepachys pinnata";1
"Corizus lateralis";"Lepachys pinnata";1
"Mordellistena comata";"Lepachys pinnata";1
"Perilampus fulvicornis";"Lepachys pinnata";1
"Prosopis thaspii";"Lepachys pinnata";1
"Leucosmia albiventria";"Lepachys pinnata";1
"Pompiloides subviolaceus";"Lepachys pinnata";1
"Triepeolus helianthi";"Lepachys pinnata";1
"Microbracon tortricicola";"Lepachys pinnata";1
"Phygadeuon vulgaris";"Lepachys pinnata";1
"Tiphia inornata";"Lepachys pinnata";1
"Eumyotheria illinoensis";"Lepachys pinnata";1
"Pachyneuron mesograptae";"Lepachys pinnata";1
"Phoramia terraenovae";"Lepachys pinnata";1
"Cerceris frontata";"Lepachys pinnata";1
"Cerceris insolita";"Lepachys pinnata";1
"Ochthera predaceous";"Lepachys pinnata";1
"Themira putris";"Lepachys pinnata";1
"Saparnopolius fulvus";"Lepachys pinnata";1
"Melissodes agilis";"Lepidium virginicum";1
"Ceratina dupla";"Lepidium virginicum";1
"Opandrena miserabilis";"Lepidium virginicum";1
"Coelioxys sayi";"Lepidium virginicum";1
"Sapyga centrata";"Lepidium virginicum";1
"Anthocomus erichsoni";"Lepidium virginicum";1
"Tachytes mandibularis";"Lepidium virginicum";1
"Colletes nudus";"Lepidium virginicum";1
"Tachytes obscurus";"Lepidium virginicum";1
"Volucella evecta";"Lepidium virginicum";1
"Chlorops assimilis";"Lepidium virginicum";1
"Notoglossa inornata";"Lepidium virginicum";1
"Euphoria fulgida";"Lepidium virginicum";1
"Frontina frenchii";"Lepidium virginicum";1
"Cryptus exulans";"Lepidium virginicum";1
"Sphecodium pimpinellae";"Lepidium virginicum";1
"Leucosmia albiventria";"Lepidium virginicum";1
"Xylota bicolor";"Lepidium virginicum";1
"Cerceris frontata";"Lepidium virginicum";1
"Carceris robertsonii";"Lepidium virginicum";1
"Nomada simplex";"Lepidium virginicum";1
"Themira putris";"Lepidium virginicum";1
"Melissodes agilis";"Lespedeza capitata";1
"Ceratina dupla";"Lespedeza capitata";1
"Halictus lerouxii";"Lespedeza capitata";1
"Elis 5-cincta";"Lespedeza capitata";1
"Pachyophthalmus signatus";"Lespedeza capitata";1
"Phor integer";"Lespedeza capitata";1
"Sapyga centrata";"Lespedeza capitata";1
"Diptera sp. 6";"Lespedeza capitata";1
"Centrinus picumnus";"Lespedeza capitata";1
"Leptura pubera";"Lespedeza capitata";1
"Megachile generosa";"Lespedeza capitata";1
"Ammobia ichneumonea";"Lespedeza capitata";1
"Calocoris rapidus";"Lespedeza capitata";1
"Exorista confinis";"Lespedeza capitata";1
"Hypocrabro 10-maculatus";"Lespedeza capitata";1
"Pipiza pulchella";"Lespedeza capitata";1
"Tachytes obscurus";"Lespedeza capitata";1
"Oscinis trigramma";"Lespedeza capitata";1
"Perilampus fulvicornis";"Lespedeza capitata";1
"Hyalurgus johnsoni";"Lespedeza capitata";1
"Porizon conotracheli";"Lespedeza capitata";1
"Sphecodes heraclei";"Lespedeza capitata";1
"Entomognathus texanus";"Lespedeza capitata";1
"Luperaltica fuscula";"Lespedeza capitata";1
"Urosigalphus femoratus";"Lespedeza capitata";1
"Agrothereutes limatus";"Lespedeza capitata";1
"Frontina aletiae";"Lespedeza capitata";1
"Glypta simplicipes";"Lespedeza capitata";1
"Hemiteles gracilariae";"Lespedeza capitata";1
"Cerceris frontata";"Lespedeza capitata";1
"Andrena salicacea";"Lespedeza capitata";1
"Chrysochlamys dives";"Lespedeza capitata";1
"Saparnopolius fulvus";"Lespedeza capitata";1
"Melissodes agilis";"Lespedeza procumbens";1
"Andrena mandibularis";"Lespedeza procumbens";1
"Ceratina dupla";"Lespedeza procumbens";1
"Halictus lerouxii";"Lespedeza procumbens";1
"Opandrena miserabilis";"Lespedeza procumbens";1
"Elis 5-cincta";"Lespedeza procumbens";1
"Morellia micans";"Lespedeza procumbens";1
"Pachyophthalmus signatus";"Lespedeza procumbens";1
"Phor integer";"Lespedeza procumbens";1
"Linnaemyia compta";"Lespedeza procumbens";1
"Andrena pruni";"Lespedeza procumbens";1
"Leptura pubera";"Lespedeza procumbens";1
"Megachile generosa";"Lespedeza procumbens";1
"Epeolus bifasciatus";"Lespedeza procumbens";1
"Perdita 8-maculata";"Lespedeza procumbens";1
"Pipiza pulchella";"Lespedeza procumbens";1
"Pseudopanurgus albitarsis";"Lespedeza procumbens";1
"Tachytes obscurus";"Lespedeza procumbens";1
"Triepeolus cressonii";"Lespedeza procumbens";1
"Ancyloxypha numitor";"Lespedeza procumbens";1
"Ceratosmia lignaria";"Lespedeza procumbens";1
"Euphoria fulgida";"Lespedeza procumbens";1
"Frontina frenchii";"Lespedeza procumbens";1
"Polysphincta slossinae";"Lespedeza procumbens";1
"Oscinis coxendix";"Lespedeza procumbens";1
"Corizus lateralis";"Lespedeza procumbens";1
"Perilampus fulvicornis";"Lespedeza procumbens";1
"Ptilandrena g. maculati";"Lespedeza procumbens";1
"Anoplius virginiensis";"Lespedeza procumbens";1
"Hilarella aristalis";"Lespedeza procumbens";1
"Microbracon tortricicola";"Lespedeza procumbens";1
"Sphecodes heraclei";"Lespedeza procumbens";1
"Luperaltica fuscula";"Lespedeza procumbens";1
"Eumyotheria illinoensis";"Lespedeza procumbens";1
"Euphorus mellipes";"Lespedeza procumbens";1
"Andrena salicacea";"Lespedeza procumbens";1
"Alyson trianguliferus";"Lespedeza procumbens";1
"Melissodes agilis";"Lespedeza virginica";1
"Andrena carlini";"Lespedeza virginica";1
"Ceratina dupla";"Lespedeza virginica";1
"Coelioxys 8-dentata";"Lespedeza virginica";1
"Morellia micans";"Lespedeza virginica";1
"Epigrimyia floridensis";"Lespedeza virginica";1
"Mordellistena biplagiata";"Lespedeza virginica";1
"Typocerus lugubris";"Lespedeza virginica";1
"Neotrypetes barbatus";"Lespedeza virginica";1
"Anthrax hypomelas";"Lespedeza virginica";1
"Holonomada vincta";"Lespedeza virginica";1
"Pipiza pulchella";"Lespedeza virginica";1
"Triepeolus cressonii";"Lespedeza virginica";1
"Bracon longicauda";"Lespedeza virginica";1
"Tachysphex tarsatus";"Lespedeza virginica";1
"Bracon trifolii";"Lespedeza virginica";1
"Ceropales robinsonii";"Lespedeza virginica";1
"Colletes willistonii";"Lespedeza virginica";1
"Scenopinus nubillipes";"Lespedeza virginica";1
"Cemonus inornatus";"Lespedeza virginica";1
"Sphecodium pimpinellae";"Lespedeza virginica";1
"Coelioxys alternata";"Lespedeza virginica";1
"Bibio albipennis";"Lespedeza virginica";1
"Elasmus nigripes";"Lespedeza virginica";1
"Eucoila mellipes";"Lespedeza virginica";1
"Hyalurgus johnsoni";"Lespedeza virginica";1
"Tiphia inornata";"Lespedeza virginica";1
"Vipio robertsonii";"Lespedeza virginica";1
"Andrena salicacea";"Lespedeza virginica";1
"Onthophagus pennsylvanicus";"Lespedeza virginica";1
"Melissodes agilis";"Liatris pycnostachya";1
"Ceratina dupla";"Liatris pycnostachya";1
"Elis 5-cincta";"Liatris pycnostachya";1
"Gnathias ovatus";"Liatris pycnostachya";1
"Morellia micans";"Liatris pycnostachya";1
"Anthocomus erichsoni";"Liatris pycnostachya";1
"Centrinus picumnus";"Liatris pycnostachya";1
"Epigrimyia floridensis";"Liatris pycnostachya";1
"Tachytes mandibularis";"Liatris pycnostachya";1
"Conops xanthopareus";"Liatris pycnostachya";1
"Centrinus scutellum album";"Liatris pycnostachya";1
"Cerceris fulvipes";"Liatris pycnostachya";1
"Exorista confinis";"Liatris pycnostachya";1
"Hylotoma humeralis";"Liatris pycnostachya";1
"Helophilus latifrons";"Liatris pycnostachya";1
"Notogonidea argentata";"Liatris pycnostachya";1
"Spilomyia 4-fasciata";"Liatris pycnostachya";1
"Spilomyia longicornis";"Liatris pycnostachya";1
"Triepeolus cressonii";"Liatris pycnostachya";1
"Ceratosmia lignaria";"Liatris pycnostachya";1
"Elachiptera costata";"Liatris pycnostachya";1
"Cemonus inornatus";"Liatris pycnostachya";1
"Sphecodium pimpinellae";"Liatris pycnostachya";1
"Triepeolus simplex";"Liatris pycnostachya";1
"Bibio albipennis";"Liatris pycnostachya";1
"Elasmus nigripes";"Liatris pycnostachya";1
"Hyalurgus johnsoni";"Liatris pycnostachya";1
"Tiphia inornata";"Liatris pycnostachya";1
"Urosigalphus femoratus";"Liatris pycnostachya";1
"Eumyotheria illinoensis";"Liatris pycnostachya";1
"Mordella 8-punctata";"Liatris pycnostachya";1
"Andrena salicacea";"Liatris pycnostachya";1
"Amobia distincta";"Liatris pycnostachya";1
"Milichiella lucidula";"Liatris pycnostachya";1
"Melissodes agilis";"Liatris scariosa";1
"Pseudopanurgus labrosiformis";"Liatris scariosa";1
"Ceratina dupla";"Liatris scariosa";1
"Sphex vulgaris";"Liatris scariosa";1
"Limnophora narona";"Liatris scariosa";1
"Morellia micans";"Liatris scariosa";1
"Phor integer";"Liatris scariosa";1
"Diptera sp. 6";"Liatris scariosa";1
"Andrena pruni";"Liatris scariosa";1
"Leptura pubera";"Liatris scariosa";1
"Typocerus lugubris";"Liatris scariosa";1
"Epeolus bifasciatus";"Liatris scariosa";1
"Exorista confinis";"Liatris scariosa";1
"Triepeolus cressonii";"Liatris scariosa";1
"Ceropales robinsonii";"Liatris scariosa";1
"Zethus spinipes";"Liatris scariosa";1
"Epalpus signiferus";"Liatris scariosa";1
"Mordellistena comata";"Liatris scariosa";1
"Sphecodium pimpinellae";"Liatris scariosa";1
"Pseudopanurgus labrosus";"Liatris scariosa";1
"Triepeolus helianthi";"Liatris scariosa";1
"Hyalurgus johnsoni";"Liatris scariosa";1
"Microbracon tortricicola";"Liatris scariosa";1
"Saparnopolius fulvus";"Liatris scariosa";1
"Melissodes agilis";"Lilium superbum";1
"Megachile mendica";"Lilium superbum";1
"Andrena carlini";"Lilium superbum";1
"Ceratina dupla";"Lilium superbum";1
"Eumenes fraternus";"Lilium superbum";1
"Sphex procera";"Lilium superbum";1
"Sphex vulgaris";"Lilium superbum";1
"Limnophora narona";"Lilium superbum";1
"Pachyophthalmus signatus";"Lilium superbum";1
"Sapyga centrata";"Lilium superbum";1
"Siphona geniculata";"Lilium superbum";1
"Anthocomus erichsoni";"Lilium superbum";1
"Leptura pubera";"Lilium superbum";1
"Phorantha magna";"Lilium superbum";1
"Pterandrena helianthi";"Lilium superbum";1
"Xylota fraudulosa";"Lilium superbum";1
"Eristalis meigenii";"Lilium superbum";1
"Scolia nobilitata";"Lilium superbum";1
"Bibio albipennis";"Lilium superbum";1
"Tiphia inornata";"Lilium superbum";1
"Hypostena indecisa";"Lilium superbum";1
"Andrena salicacea";"Lilium superbum";1
"Triepeolus pennipes";"Lilium superbum";1
"Coenosia lacteipennis";"Lilium superbum";1
"Melissodes agilis";"Linaria vulgaris";1
"Protothyreopus rufifemur";"Linaria vulgaris";1
"Megachile mendica";"Linaria vulgaris";1
"Andrena carlini";"Linaria vulgaris";1
"Ceratina dupla";"Linaria vulgaris";1
"Opandrena miserabilis";"Linaria vulgaris";1
"Sphex vulgaris";"Linaria vulgaris";1
"Diceratosmia conjuncta";"Linaria vulgaris";1
"Phor integer";"Linaria vulgaris";1
"Colletes productus";"Linaria vulgaris";1
"Sapyga centrata";"Linaria vulgaris";1
"Andrena pruni";"Linaria vulgaris";1
"Mordellistena aspersa";"Linaria vulgaris";1
"Trichius affinis";"Linaria vulgaris";1
"Epeolus bifasciatus";"Linaria vulgaris";1
"Mallota illinoensis";"Linaria vulgaris";1
"Anthrax halcyon";"Linaria vulgaris";1
"Perdita 8-maculata";"Linaria vulgaris";1
"Tachytes obscurus";"Linaria vulgaris";1
"Pterandrena helianthi";"Linaria vulgaris";1
"Formica fusca";"Linaria vulgaris";1
"Tachysphex acutus";"Linaria vulgaris";1
"Elachiptera costata";"Linaria vulgaris";1
"Agromyza latipes";"Linaria vulgaris";1
"Hippelates plebejus";"Linaria vulgaris";1
"Notoglossa inornata";"Linaria vulgaris";1
"Cryptocephalus insertus";"Linaria vulgaris";1
"Haltica carinata";"Linaria vulgaris";1
"Lispa albitarsis";"Linaria vulgaris";1
"Ptilandrena g. maculati";"Linaria vulgaris";1
"Machaeris illinoensis";"Linaria vulgaris";1
"Microbracon tortricicola";"Linaria vulgaris";1
"Sarcophaga impar";"Linaria vulgaris";1
"Tryphon affinis";"Linaria vulgaris";1
"Hypostena indecisa";"Linaria vulgaris";1
"Eumyotheria illinoensis";"Linaria vulgaris";1
"Tetrachrysis nitidula";"Linaria vulgaris";1
"Rhamphomyia gilvipilosa";"Linaria vulgaris";1
"Syntomopus americanus";"Linaria vulgaris";1
"Culex nigripes";"Linaria vulgaris";1
"Saparnopolius fulvus";"Linaria vulgaris";1
"Melissodes agilis";"Liparis liliifolia";1
"Megachile mendica";"Liparis liliifolia";1
"Ceratina dupla";"Liparis liliifolia";1
"Diabrotica 12-punctata";"Liparis liliifolia";1
"Sphex vulgaris";"Liparis liliifolia";1
"Diceratosmia conjuncta";"Liparis liliifolia";1
"Sciara atrata";"Liparis liliifolia";1
"Osmia atriventris";"Liparis liliifolia";1
"Andrena pruni";"Liparis liliifolia";1
"Leptura pubera";"Liparis liliifolia";1
"Trachandrena spiraeana";"Liparis liliifolia";1
"Typocerus lugubris";"Liparis liliifolia";1
"Priocnemoides unifasciatus";"Liparis liliifolia";1
"Vanessa atalanta";"Liparis liliifolia";1
"Anoplius illinoensis";"Liparis liliifolia";1
"Geron rufipes";"Liparis liliifolia";1
"Helophilus latifrons";"Liparis liliifolia";1
"Myospila meditabunda";"Liparis liliifolia";1
"Chlorion caeruleum";"Liparis liliifolia";1
"Dacnusa flavicincta";"Liparis liliifolia";1
"Agromyza latipes";"Liparis liliifolia";1
"Ichneumon jucundus";"Liparis liliifolia";1
"Scatopse pulicaria";"Liparis liliifolia";1
"Scolia nobilitata";"Liparis liliifolia";1
"Scymnus consobrinus";"Liparis liliifolia";1
"Mordellistena comata";"Liparis liliifolia";1
"Cryptocephalus insertus";"Liparis liliifolia";1
"Frontina archippivora";"Liparis liliifolia";1
"Pseudopanurgus labrosus";"Liparis liliifolia";1
"Triepeolus helianthi";"Liparis liliifolia";1
"Bibio albipennis";"Liparis liliifolia";1
"Tiphia vulgaris";"Liparis liliifolia";1
"Hypostena indecisa";"Liparis liliifolia";1
"Hyptia reticulata";"Liparis liliifolia";1
"Meromyza americana";"Liparis liliifolia";1
"Andrena salicacea";"Liparis liliifolia";1
"Ochthera predaceous";"Liparis liliifolia";1
"Saparnopolius fulvus";"Liparis liliifolia";1
"Melissodes agilis";"Lippia lanceolata";1
"Megachile mendica";"Lippia lanceolata";1
"Ceratina dupla";"Lippia lanceolata";1
"Curtisapis forbesii";"Lippia lanceolata";1
"Sphex vulgaris";"Lippia lanceolata";1
"Diceratosmia conjuncta";"Lippia lanceolata";1
"Gnathias ovatus";"Lippia lanceolata";1
"Colletes productus";"Lippia lanceolata";1
"Siphona geniculata";"Lippia lanceolata";1
"Diptera sp. 6";"Lippia lanceolata";1
"Andrena pruni";"Lippia lanceolata";1
"Exorista confinis";"Lippia lanceolata";1
"Eristalis flavipes";"Lippia lanceolata";1
"Perdita 8-maculata";"Lippia lanceolata";1
"Triepeolus donatus";"Lippia lanceolata";1
"Pseudopanurgus rudbeckiae";"Lippia lanceolata";1
"Psammochares relativus";"Lippia lanceolata";1
"Mydaea socialis";"Lippia lanceolata";1
"Hippelates plebejus";"Lippia lanceolata";1
"Notozus hyalinus";"Lippia lanceolata";1
"Xestocrabro texanus";"Lippia lanceolata";1
"Deilephila lineata";"Lippia lanceolata";1
"Epalpus signiferus";"Lippia lanceolata";1
"Ocyptera nigra";"Lippia lanceolata";1
"Cryptocephalus insertus";"Lippia lanceolata";1
"Prosopis thaspii";"Lippia lanceolata";1
"Lispa albitarsis";"Lippia lanceolata";1
"Ptilandrena g. maculati";"Lippia lanceolata";1
"Elasmus nigripes";"Lippia lanceolata";1
"Metopius terminalis";"Lippia lanceolata";1
"Tiphia inornata";"Lippia lanceolata";1
"Hypostena indecisa";"Lippia lanceolata";1
"Urosigalphus femoratus";"Lippia lanceolata";1
"Agrothereutes limatus";"Lippia lanceolata";1
"Mordella 8-punctata";"Lippia lanceolata";1
"Tetrachrysis nitidula";"Lippia lanceolata";1
