"REARING_NUMBER";"original_name";"name_clear"
"200029G-VOkriec";"Hydriomena ruberata";"Hydriomena ruberata"
"200029R1-30LOkriec";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200029R1-30LOkriec";"Eurytoma aciculata";"Eurytoma aciculata"
"200029R1-30LOkriec";"Curculio crux";"Curculio crux"
"200029R1-30LOkriec";"Eulonchetron torymoides";"Eulonchetron torymoides"
"200029R1-30LOkriec";"Chalcidoidea indet.";"Chalcidoidea"
"200030A1-T1Obridg";"Chalcidoidea indet.";"Chalcidoidea"
"200030A1-T1Obridg";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200030A1-T1Obridg";"Scambus vesicarius";"Scambus vesicarius"
"200030A1-T1Obridg";"Bracon romani";"Bracon romani"
"200030A1-T1Obridg";"Bracon kopelkei";"Bracon kopelkei"
"200030N-YObridg";"Scambus vesicarius";"Scambus vesicarius"
"200030N-YObridg";"Chalcidoidea indet.";"Chalcidoidea"
"200030N-YObridg";"Bracon romani";"Bracon romani"
"200031A-COobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200031E-GOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200031E-GOobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200031F1-G1Oobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200031F1-G1Oobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200031I-POfoeti";"Hydriomena ruberata";"Hydriomena ruberata"
"200031I-POfoeti";"Pteromalus pontaniae";"Pteromalus pontaniae"
"200031I-POfoeti";"Chalcidoidea indet.";"Chalcidoidea"
"200031I1-P1Ofoeti";"Chalcidoidea indet.";"Chalcidoidea"
"200031I1-P1Ofoeti";"Hydriomena ruberata";"Hydriomena ruberata"
"200031R-D1Ofoeti";"Hydriomena ruberata";"Hydriomena ruberata"
"200031R-D1Ofoeti";"Chalcidoidea indet.";"Chalcidoidea"
"200031R1-U1Ofoeti";"Hydriomena ruberata";"Hydriomena ruberata"
"200032A-EOobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200032A-EOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200032G-LOobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200032G-LOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200032NOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200032P-TOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200032P-TOobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200032V-R1Oobscu";"Braconidae indet.";"Braconidae"
"200032V-R1Oobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200033A-UOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200033A-UOobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200033E1-M1Ofoeti";"Chalcidoidea indet.";"Chalcidoidea"
"200033E1-M1Ofoeti";"Hydriomena ruberata";"Hydriomena ruberata"
"200033O1-U1Oobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200033W-C1Oobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200033W-C1Oobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200034A-GOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200034A-GOobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200034A1-L1Oobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200034A1-L1Oobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200034I-VOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200034I-VOobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200034I-VOobscu";"Bracon kopelkei";"Bracon kopelkei"
"200034I-VOobscu";"Braconidae indet.";"Braconidae"
"200034N1-U1Oobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200035A-JOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200035A-JOobscu";"Scambus vesicarius";"Scambus vesicarius"
"200035A-JOobscu";"Hydriomena ruberata";"Hydriomena ruberata"
"200035L-UOobscu";"Lathrostizus lugens";"Lathrostizus lugens"
"200035L-UOobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200039A-QOretus";"Ichneumonidae indet.";"Ichneumonidae"
"200039A-QOretus";"Bracon romani";"Bracon romani"
"200039A-QOretus";"Chalcidoidea indet.";"Chalcidoidea"
"200039A1-F1Obrevi";"Chalcidoidea indet.";"Chalcidoidea"
"200039A1-F1Obrevi";"Bracon romani";"Bracon romani"
"200039H1-R1Obrevi";"Chalcidoidea indet.";"Chalcidoidea"
"200039H1-R1Obrevi";"Ichneumonidae indet.";"Ichneumonidae"
"200039S-XObrevi";"Bracon kopelkei";"Bracon kopelkei"
"200039S-XObrevi";"Ichneumonidae indet.";"Ichneumonidae"
"200039S-XObrevi";"Chalcidoidea indet.";"Chalcidoidea"
"200039T1-U1Obrevi";"Pontania breviserratae";"Pontania breviserratae"
"200040A-OOfoeti";"Chalcidoidea indet.";"Chalcidoidea"
"200040A-OOfoeti";"Scambus vesicarius";"Scambus vesicarius"
"200040M1-41OOfoeti";"Chalcidoidea indet.";"Chalcidoidea"
"200040M1-41OOfoeti";"Bracon romani";"Bracon romani"
"200040Q-K1Ofoeti";"Chalcidoidea indet.";"Chalcidoidea"
"200040Q-K1Ofoeti";"Bracon kopelkei";"Bracon kopelkei"
"200041Q-Q1Ofoeti";"Bracon romani";"Bracon romani"
"200041Q-Q1Ofoeti";"Chalcidoidea indet.";"Chalcidoidea"
"200041S1-V1Obrevi";"Bracon romani";"Bracon romani"
"200041S1-V1Obrevi";"Chalcidoidea indet.";"Chalcidoidea"
"200041S1-V1Obrevi";"Bracon kopelkei";"Bracon kopelkei"
"200041S1-V1Obrevi";"Pteromalus pontaniae";"Pteromalus pontaniae"
"200042A-J1Obrevi";"Hydriomena ruberata";"Hydriomena ruberata"
"200042A-J1Obrevi";"Bracon kopelkei";"Bracon kopelkei"
"200042A-J1Obrevi";"Chalcidoidea indet.";"Chalcidoidea"
"200042A-J1Obrevi";"Bracon romani";"Bracon romani"
"200042L1-V1Obrevi";"Bracon romani";"Bracon romani"
"200042L1-V1Obrevi";"Bracon immutator";"Bracon immutator"
"200042L1-V1Obrevi";"Chalcidoidea indet.";"Chalcidoidea"
"200043A-GObrevi";"Chalcidoidea indet.";"Chalcidoidea"
"200043A-GObrevi";"Braconidae indet.";"Braconidae"
"200043I-QObrevi";"Bracon kopelkei";"Bracon kopelkei"
"200043I-QObrevi";"Chalcidoidea indet.";"Chalcidoidea"
"200043I-QObrevi";"Bracon romani";"Bracon romani"
"200043K1-N1Ovaria";"Ichneumonidae indet.";"Ichneumonidae"
"200043K1-N1Ovaria";"Chalcidoidea indet.";"Chalcidoidea"
"200043P1-44IOvaria";"Braconidae indet.";"Braconidae"
"200043P1-44IOvaria";"Chalcidoidea indet.";"Chalcidoidea"
"200043S-I1Ofoeti";"Bracon romani";"Bracon romani"
"200043S-I1Ofoeti";"Chalcidoidea indet.";"Chalcidoidea"
"200043S-I1Ofoeti";"Scambus vesicarius";"Scambus vesicarius"
"200044E1-O1Ovaria";"Bracon kopelkei";"Bracon kopelkei"
"200044E1-O1Ovaria";"Chalcidoidea indet.";"Chalcidoidea"
"200044L-SOvaria";"Chalcidoidea indet.";"Chalcidoidea"
"200044L-SOvaria";"Hydriomena ruberata";"Hydriomena ruberata"
"200044Q1-T1Ovaria";"Chalcidoidea indet.";"Chalcidoidea"
"200044U-C1Ovaria";"Chalcidoidea indet.";"Chalcidoidea"
"200044U-C1Ovaria";"Bracon kopelkei";"Bracon kopelkei"
"200044U-C1Ovaria";"Bracon romani";"Bracon romani"
"200045A-EOvaria";"Bracon kopelkei";"Bracon kopelkei"
"200045A-EOvaria";"Chalcidoidea indet.";"Chalcidoidea"
"200045A1-G1Ovaria";"Saotis pygidiator";"Saotis pygidiator"
"200045A1-G1Ovaria";"Bracon romani";"Bracon romani"
"200045A1-G1Ovaria";"Chalcidoidea indet.";"Chalcidoidea"
"200045A1-G1Ovaria";"Hydriomena ruberata";"Hydriomena ruberata"
"200045G-VOvaria";"Chalcidoidea indet.";"Chalcidoidea"
"200045G-VOvaria";"Bracon romani";"Bracon romani"
"200045G-VOvaria";"Hydriomena ruberata";"Hydriomena ruberata"
"200045G-VOvaria";"Bracon kopelkei";"Bracon kopelkei"
"200045J1-46I1Oretic";"Bracon romani";"Bracon romani"
"200045J1-46I1Oretic";"Chalcidoidea indet.";"Chalcidoidea"
"200045J1-46I1Oretic";"Bracon kopelkei";"Bracon kopelkei"
"200046K1-47WOretic";"Bracon kopelkei";"Bracon kopelkei"
"200046K1-47WOretic";"Bracon romani";"Bracon romani"
"200046K1-47WOretic";"Chalcidoidea indet.";"Chalcidoidea"
"200047G1-N1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200047P1-Q1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200047S1-T1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200047V1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200047Y-E1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200047Y-E1Egemmf";"Pteromalus euurae";"Pteromalus euurae"
"200048A-DEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200048E-FEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200048H1-J1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200048J-QEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200048L1-P1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200048R1-49CEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200048S-TEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200048V-F1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200049A1-E1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200049E-FEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200049G1Egemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200049H-JEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200049LEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200049N-OEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200049R-SEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200049U-VEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200049XEgemmf";"Chalcidoidea indet.";"Chalcidoidea"
"200061A-MOproxi";"Apion minimum";"Apion minimum"
"200061A-MOproxi";"Braconidae indet.";"Braconidae"
"200061A-MOproxi";"Chalcidoidea indet.";"Chalcidoidea"
"200061A-MOproxi";"Bracon kopelkei";"Bracon kopelkei"
"200061A-MOproxi";"Scambus vesicarius";"Scambus vesicarius"
"200061L1-P1Oproxi";"Scambus vesicarius";"Scambus vesicarius"
"200061L1-P1Oproxi";"Chalcidoidea indet.";"Chalcidoidea"
"200061O-J1Oproxi";"Chalcidoidea indet.";"Chalcidoidea"
"200061O-J1Oproxi";"Apion minimum";"Apion minimum"
"200061O-J1Oproxi";"Bracon immutator";"Bracon immutator"
"200061O-J1Oproxi";"Scambus vesicarius";"Scambus vesicarius"
"200062A-GOproxi";"Scambus vesicarius";"Scambus vesicarius"
"200062A-GOproxi";"Curculio crux";"Curculio crux"
"200062A-GOproxi";"Chalcidoidea indet.";"Chalcidoidea"
"200062M-QOvesic";"Braconidae indet.";"Braconidae"
"200062M-QOvesic";"Scambus vesicarius";"Scambus vesicarius"
"2000SZ10Hangli";"Phyllocolpa anglica";"Phyllocolpa anglica"
"2000SZ11Hangli";"Ichneumonidae indet.";"Ichneumonidae"
"2000SZ11Hangli";"Chrysocharis elongata";"Chrysocharis elongata"
"2000SZ12Hangli";"Chrysocharis elongata";"Chrysocharis elongata"
"2000SZ13Hoblit";"Phyllocolpa oblita";"Phyllocolpa oblita"
"2000SZ14Hangli";"Ichneumonidae indet.";"Ichneumonidae"
"2000SZ14Hangli";"Chrysocharis elongata";"Chrysocharis elongata"
"2000SZ15Hangli";"Ichneumonidae indet.";"Ichneumonidae"
"2000SZ15Hangli";"Chrysocharis elongata";"Chrysocharis elongata"
"2000SZ16Hoblit";"Phyllocolpa oblita";"Phyllocolpa oblita"
"2000SZ17Hangli";"Phyllocolpa anglica";"Phyllocolpa anglica"
"2000SZ18Hpscho";"Phyllocolpa pschornwalcheri";"Phyllocolpa pschornwalcheri"
"2000SZ19Hleuco";"Phyllocolpa leucosticta";"Phyllocolpa leucosticta"
"2000SZ1Hpolit";"Phyllocolpa polita";"Phyllocolpa polita"
"2000SZ20Hleuco";"Chrysocharis elongata";"Chrysocharis elongata"
"2000SZ21Hangli";"Phyllocolpa anglica";"Phyllocolpa anglica"
"2000SZ22Hangli";"Phyllocolpa anglica";"Phyllocolpa anglica"
"2000SZ23Hangli";"Phyllocolpa anglica";"Phyllocolpa anglica"
"2000SZ2424Hoblit";"Saotis tricolor";"Saotis tricolor"
"2000SZ2Hoblit";"Phyllocolpa oblita";"Phyllocolpa oblita"
"2000SZ3Hpolit";"Braconidae indet.";"Braconidae"
"2000SZ3Hpolit";"Ichneumonidae indet.";"Ichneumonidae"
"2000SZ4Hangli";"Ichneumonidae indet.";"Ichneumonidae"
"2000SZ5Hoblit";"Phyllocolpa oblita";"Phyllocolpa oblita"
"2000SZ6Hoblit";"Phyllocolpa oblita";"Phyllocolpa oblita"
"2000SZ7Hangli";"Braconidae indet.";"Braconidae"
"2000SZ7Hangli";"Chrysocharis elongata";"Chrysocharis elongata"
"2000SZ7Hangli";"Ichneumonidae indet.";"Ichneumonidae"
"2000SZ8Hangli";"Chrysocharis elongata";"Chrysocharis elongata"
"2000SZ8Hangli";"Braconidae indet.";"Braconidae"
"2000SZ9Hangli";"Chrysocharis elongata";"Chrysocharis elongata"
"200101A-Q1Oherba";"Pteromalus pontaniae";"Pteromalus pontaniae"
"200101A-Q1Oherba";"Bracon romani";"Bracon romani"
"200101A-Q1Oherba";"Bracon kopelkei";"Bracon kopelkei"
"200101A-Q1Oherba";"Ichneumonidae indet.";"Ichneumonidae"
"200101A-Q1Oherba";"Chalcidoidea indet.";"Chalcidoidea"
"200102A-YOmyrsi";"Chalcidoidea indet.";"Chalcidoidea"
"200102A-YOmyrsi";"Ichneumonidae indet.";"Ichneumonidae"
"200102A-YOmyrsi";"Eurytoma aciculata";"Eurytoma aciculata"
"200102A1-T1Ospset";"Chalcidoidea indet.";"Chalcidoidea"
"200102A1-T1Ospset";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200102A1-T1Ospset";"Scambus vesicarius";"Scambus vesicarius"
"200103A-LOmyrti";"Eulonchetron torymoides";"Eulonchetron torymoides"
"200103A-LOmyrti";"Chalcidoidea indet.";"Chalcidoidea"
"200103A-LOmyrti";"Scambus vesicarius";"Scambus vesicarius"
"200103G1-4DObridg";"Chalcidoidea indet.";"Chalcidoidea"
"200103G1-4DObridg";"Scambus vesicarius";"Scambus vesicarius"
"200103G1-4DObridg";"Hydriomena ruberata";"Hydriomena ruberata"
"200103G1-4DObridg";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200103N-QOgalla";"Chalcidoidea indet.";"Chalcidoidea"
"200103S-E1Ospset";"Scambus vesicarius";"Scambus vesicarius"
"200103S-E1Ospset";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200103S-E1Ospset";"Chalcidoidea indet.";"Chalcidoidea"
"200104F-NOarcti";"Scambus vesicarius";"Scambus vesicarius"
"200104F-NOarcti";"Chalcidoidea indet.";"Chalcidoidea"
"200105A-MEhasta";"Chalcidoidea indet.";"Chalcidoidea"
"200105A1-V1Elanat";"Chalcidoidea indet.";"Chalcidoidea"
"200105O-WEmyrti";"Pteromalus euurae";"Pteromalus euurae"
"200105O-WEmyrti";"Chalcidoidea indet.";"Chalcidoidea"
"200105O-WEmyrti";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200105O-WEmyrti";"Eurytoma aciculata";"Eurytoma aciculata"
"200105YEsmyrt";"Chalcidoidea indet.";"Chalcidoidea"
"200105YEsmyrt";"Eurytoma aciculata";"Eurytoma aciculata"
"200105ZEmyrti";"Euura myrtilloides";"Euura myrtilloides"
"200106A-GEmyrti";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200106A-GEmyrti";"Eurytoma aciculata";"Eurytoma aciculata"
"200106A-GEmyrti";"Chalcidoidea indet.";"Chalcidoidea"
"200106I-SEmyrti";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200106I-SEmyrti";"Eurytoma aciculata";"Eurytoma aciculata"
"200106I-SEmyrti";"Chalcidoidea indet.";"Chalcidoidea"
"200106U-7HElappo";"Ichneumonidae indet.";"Ichneumonidae"
"200106U-7HElappo";"Chalcidoidea indet.";"Chalcidoidea"
"200106U-7HElappo";"Braconidae indet.";"Braconidae"
"200106U-7HElappo";"Pteromalus euurae";"Pteromalus euurae"
"200107A1-D1Eboreo";"Chalcidoidea indet.";"Chalcidoidea"
"200107F1-K1Ehasta";"Chalcidoidea indet.";"Chalcidoidea"
"200107J-VElappo";"Chalcidoidea indet.";"Chalcidoidea"
"200107M1-V1Ehasta";"Chalcidoidea indet.";"Chalcidoidea"
"200107M1-V1Ehasta";"Ichneumonidae indet.";"Ichneumonidae"
"200108A-HEboreo";"Chalcidoidea indet.";"Chalcidoidea"
"200108J-QEboreo";"Chalcidoidea indet.";"Chalcidoidea"
"200108S-XEciner";"Pteromalus euurae";"Pteromalus euurae"
"200108S-XEciner";"Eurytoma salicis";"Eurytoma salicis"
"200108S-XEciner";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200108S-XEciner";"Chalcidoidea indet.";"Chalcidoidea"
"2001SZ0101Hnudip";"Saotis subarctor";"Saotis subarctor"
"2001SZ01a01aHpruss";"Phyllocolpa prussica";"Phyllocolpa prussica"
"2001SZ0202Hplicg";"Phyllocolpa plicaglauca";"Phyllocolpa plicaglauca"
"2001SZ0303Hplicp";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ0404Hnudip";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ0505Hischn";"Lathrostizus punctipes";"Lathrostizus punctipes"
"2001SZ0606Hplicp";"Braconidae indet.";"Braconidae"
"2001SZ0606Hplicp";"Saotis subarctor";"Saotis subarctor"
"2001SZ0707Hischn";"Saotis tricolor";"Saotis tricolor"
"2001SZ0808Hnudip";"Saotis subarctor";"Saotis subarctor"
"2001SZ0808Hnudip";"Saotis boreator";"Saotis boreator"
"2001SZ0909Hnudip";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ1010Hischn";"Lathrostizus punctipes";"Lathrostizus punctipes"
"2001SZ1111Hnudip";"Phyllocolpa nudipectus";"Phyllocolpa nudipectus"
"2001SZ1212Hplicp";"Phyllocolpa plicaphylicifolia";"Phyllocolpa plicaphylicifolia"
"2001SZ1313Hacuti";"Phyllocolpa acutiserra";"Phyllocolpa acutiserra"
"2001SZ1414Hplicl";"Erromenus analis";"Erromenus analis"
"2001SZ1515Hischn";"Phyllocolpa ischnocera";"Phyllocolpa ischnocera"
"2001SZ1616Hplicg";"Lathrostizus punctipes";"Lathrostizus punctipes"
"2001SZ1616Hplicg";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ1717Hnudip";"Ichneumonidae indet.";"Ichneumonidae"
"2001SZ1717Hnudip";"Adelognathus trochanteratus";"Adelognathus trochanteratus"
"2001SZ1717Hnudip";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ1818Hscapr";"Phyllocolpa Ph. sp. / S. caprea";"Phyllocolpa"
"2001SZ1919Hleuco";"Chalcidoidea indet.";"Chalcidoidea"
"2001SZ1919Hleuco";"Lathrostizus alpinus";"Lathrostizus alpinus"
"2001SZ2020Hnudip";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ2121Hischn";"Ichneumonidae indet.";"Ichneumonidae"
"2001SZ2222Hischn";"Phyllocolpa ischnocera";"Phyllocolpa ischnocera"
"2001SZ2323Hnudip";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ2424Htuber";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ2525Hnudip";"Saotis tricolor";"Saotis tricolor"
"2001SZ2525Hnudip";"Braconidae indet.";"Braconidae"
"2001SZ2525Hnudip";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ2626Hacuti";"Phyllocolpa acutiserra";"Phyllocolpa acutiserra"
"2001SZ2727Hscapr";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ2727Hscapr";"Saotis morleyi";"Saotis morleyi"
"2001SZ2727Hscapr";"Adelognathus pusillus";"Adelognathus pusillus"
"2001SZ2727Hscapr";"Mesoleius sp.";"Mesoleius"
"2001SZ2727Hscapr";"Saotis renovata";"Saotis renovata"
"2001SZ2828Hnudip";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ2929Hplicg";"Phyllocolpa plicaglauca";"Phyllocolpa plicaglauca"
"2001SZ3030Htuber";"Eridolius taigensis";"Eridolius taigensis"
"2001SZ3030Htuber";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ3030Htuber";"Adelognathus trochanteratus";"Adelognathus trochanteratus"
"2001SZ3131Hplicg";"Eclytus sp.";"Eclytus"
"2001SZ3131Hplicg";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ3232Hnudip";"Saotis subarctor";"Saotis subarctor"
"2001SZ3333Hnudip";"Phyllocolpa nudipectus";"Phyllocolpa nudipectus"
"2001SZ3434Htuber";"Adelognathus pusillus";"Adelognathus pusillus"
"2001SZ3434Htuber";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ3535Hplicg";"Phyllocolpa plicaglauca";"Phyllocolpa plicaglauca"
"2001SZ3636Hacuti";"Phyllocolpa acutiserra";"Phyllocolpa acutiserra"
"2001SZ3737Hnudip";"Saotis subarctor";"Saotis subarctor"
"2001SZ3838Hacuti";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ3939Hplicg";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ4040Hleuco";"Phyllocolpa leucosticta";"Phyllocolpa leucosticta"
"2001SZ4141Hplicg";"Braconidae indet.";"Braconidae"
"2001SZ4141Hplicg";"Ichneumonidae indet.";"Ichneumonidae"
"2001SZ4242Hnudip";"Phyllocolpa nudipectus";"Phyllocolpa nudipectus"
"2001SZ4343Hischn";"Phyllocolpa ischnocera";"Phyllocolpa ischnocera"
"2001SZ4444Htuber";"Phyllocolpa tuberculata";"Phyllocolpa tuberculata"
"2001SZ4545Hnudip";"Ichneumonidae indet.";"Ichneumonidae"
"2001SZ4545Hnudip";"Adelognathus trochanteratus";"Adelognathus trochanteratus"
"2001SZ4646Hplicg";"Phyllocolpa plicaglauca";"Phyllocolpa plicaglauca"
"2001SZ4848Hanoma";"Saotis renovata";"Saotis renovata"
"2001SZ4949Hplicg";"Phyllocolpa plicaglauca";"Phyllocolpa plicaglauca"
"2001SZ5050Hplicg";"Ichneumonidae indet.";"Ichneumonidae"
"2001SZ5151Hplicg";"Adelognathus pusillus";"Adelognathus pusillus"
"2001SZ5252Hanoma";"Phyllocolpa anomaloptera";"Phyllocolpa anomaloptera"
"2001SZ5353Hnudip";"Saotis subarctor";"Saotis subarctor"
"2001SZ5353Hnudip";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ5454Hacuti";"Adelognathus pusillus";"Adelognathus pusillus"
"2001SZ5555Hplicg";"Adelognathus pusillus";"Adelognathus pusillus"
"2001SZ5555Hplicg";"Ctenochira ?oreophila";"Ctenochira ?oreophila"
"2001SZ5656Hleuco";"Phyllocolpa leucosticta";"Phyllocolpa leucosticta"
"2001SZ5757Hacuti";"Saotis nigriscuta";"Saotis nigriscuta"
"2001SZ5757Hacuti";"Chrysocharis elongata";"Chrysocharis elongata"
"2001SZ5757Hacuti";"Adelognathus pusillus";"Adelognathus pusillus"
"2001SZ5858Heryth";"Phyllocolpa erythropyga";"Phyllocolpa erythropyga"
"2001SZ5959Heryth";"Cteniscus dorsalis";"Cteniscus dorsalis"
"2001SZ6060Hplicl";"Lathrostizus punctipes";"Lathrostizus punctipes"
"2001SZ6161Halien";"Lathrostizus punctipes";"Lathrostizus punctipes"
"2001SZ6161Halien";"Cteniscus dorsalis";"Cteniscus dorsalis"
"2001SZ6262Halien";"Phyllocolpa alienata";"Phyllocolpa alienata"
"2001SZ6767Ephyli";"Chalcidoidea indet.";"Chalcidoidea"
"2001SZ7575Elappo";"Chalcidoidea indet.";"Chalcidoidea"
"2001SZ8080Eboreo";"Euura boreoalpina";"Euura boreoalpina"
"2001SZ8181Eboreo";"Euura boreoalpina";"Euura boreoalpina"
"2001SZ8282Eboreo";"Chalcidoidea indet.";"Chalcidoidea"
"2001SZ8383Eaurit";"Chalcidoidea indet.";"Chalcidoidea"
"2001SZ8484Eatraa";"Eurytoma salicis";"Eurytoma salicis"
"2001SZ8484Eatraa";"Chalcidoidea indet.";"Chalcidoidea"
"200201A-N1Oproxi";"Euderus albitarsis";"Euderus albitarsis"
"200201A-N1Oproxi";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200201A-N1Oproxi";"Chalcidoidea indet.";"Chalcidoidea"
"200201A-N1Oproxi";"Apion minimum";"Apion minimum"
"200202A-YOproxi";"Curculio crux";"Curculio crux"
"200202A-YOproxi";"Euderus albitarsis";"Euderus albitarsis"
"200202A-YOproxi";"Scambus vesicarius";"Scambus vesicarius"
"200202A-YOproxi";"Chalcidoidea indet.";"Chalcidoidea"
"200202A-YOproxi";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200202A-YOproxi";"Bracon immutator";"Bracon immutator"
"200202A-YOproxi";"Apion minimum";"Apion minimum"
"200202A-YOproxi";"Braconidae indet.";"Braconidae"
"200202A1-S1Obridg";"Chalcidoidea indet.";"Chalcidoidea"
"200202A1-S1Obridg";"Scambus vesicarius";"Scambus vesicarius"
"200202A1-S1Obridg";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200202U1-V1Obridg";"Colastes gracilis";"Colastes gracilis"
"200202U1-V1Obridg";"Shawiana lapponica";"Shawiana lapponica"
"200203A-YOmonti";"Chalcidoidea indet.";"Chalcidoidea"
"200203A1-G1Oobscu";"Chalcidoidea indet.";"Chalcidoidea"
"200203I1-L1Obridg";"Ichneumonidae indet.";"Ichneumonidae"
"200203I1-L1Obridg";"Hydriomena ruberata";"Hydriomena ruberata"
"200204A-ZOaacut";"Chalcidoidea indet.";"Chalcidoidea"
"200204A-ZOaacut";"Bracon romani";"Bracon romani"
"200204A-ZOaacut";"Braconidae indet.";"Braconidae"
"200204A1-5GOproxi";"Bracon immutator";"Bracon immutator"
"200204A1-5GOproxi";"Scambus vesicarius";"Scambus vesicarius"
"200204A1-5GOproxi";"Chalcidoidea indet.";"Chalcidoidea"
"200204A1-5GOproxi";"Euderus albitarsis";"Euderus albitarsis"
"200204A1-5GOproxi";"Pteromalus dolichurus";"Pteromalus dolichurus"
"200205I-WOproxi";"Braconidae indet.";"Braconidae"
"200205I-WOproxi";"Scambus vesicarius";"Scambus vesicarius"
"200205I-WOproxi";"Chalcidoidea indet.";"Chalcidoidea"
"200269HEatraa";"Euura atra";"Euura atra"
"2002SZ01Hangli";"Phyllocolpa anglica";"Phyllocolpa anglica"
